MESE,COUNTRY,UNITA_MISURA,QTA_ORDINATA,QTA_EVASA,Average_Temperature
1,AFGHANISTAN,MT,6096.0,0.0,-1.1
1,AFGHANISTAN,N,729.0,0.0,-1.1
1,ALBANIA,MT,15240.0,15240.0,3.74
1,ALBANIA,N,278.0,277.0,3.74
1,ALGERIA,MT,54390.76171875,3075.1,12.49
1,ALGERIA,N,23538.0,3066.0,12.49
1,ANTIGUA AND BARBUDA,N,296.0,296.0,25.16
1,AUSTRALIA,MT,18351.1953125,12200.4,28.65
1,AUSTRALIA,N,4306.0,1776.0,28.65
1,AUSTRIA,N,1007.0,78.0,-1.65
1,Angola (including Cabinda),MT,35.66015625,14.36,22.73
1,Angola (including Cabinda),N,4633.0,357.0,22.73
1,Argentina,MT,15340.96875,15310.96,21.83
1,Argentina,N,3101.0,2770.0,21.83
1,Armenia,N,55.0,52.0,-5.19
1,Azerbaijan,N,437.0,256.0,1.14
1,BAHRAIN,MT,12192.0,0.0,17.88
1,BAHRAIN,N,255.0,2.0,17.88
1,BANGLADESH,N,707.0,0.0,18.01
1,Belarus,N,390.0,382.0,-2.19
1,Belgium,N,1621.0,927.0,4.02
1,Benin,MT,16.0,0.0,27.01
1,Benin,N,547.0,0.0,27.01
1,Bolivia,N,15.0,15.0,22.06
1,Bosnia and Herzegovina,MT,1.0,1.0,1.32
1,Bosnia and Herzegovina,N,182.0,182.0,1.32
1,Brazil,LT,5.0,5.0,25.45
1,Brazil,MT,12206.0,12206.0,25.45
1,Brazil,N,2563.0,2485.0,25.45
1,Bulgaria,N,79.0,47.0,2.08
1,CANADA,LT,5.0,5.0,-19.53
1,CANADA,MT,12232.6484375,4.65,-19.53
1,CANADA,N,1744.0,405.0,-19.53
1,CHINA,MT,30580.8125,9192.119999999999,-7.09
1,CHINA,N,2640.0,1767.0,-7.09
1,COLOMBIA,MT,39691.484375,18288.0,24.41
1,COLOMBIA,N,10008.0,1242.0,24.41
1,COSTA RICA,MT,15.44921875,15.45,22.33
1,COSTA RICA,N,79.0,79.0,22.33
1,CROATIA,MT,57935.0,57927.0,3.23
1,CROATIA,N,447.0,444.0,3.23
1,CYPRUS,MT,3055.0,0.0,12.45
1,CYPRUS,N,450.0,78.0,12.45
1,Cambodia,MT,7.0,7.0,26.35
1,Cambodia,N,216.0,20.0,26.35
1,Cameroon,N,13.0,0.0,24.83
1,Canary Islands,MT,73256.0,33543.0,
1,Canary Islands,N,3547.0,1404.0,
1,Cape Verde,MT,25.0,0.0,21.33
1,Cape Verde,N,2105.0,11.0,21.33
1,Chile,MT,6.0,6.0,13.35
1,Chile,N,518.0,518.0,13.35
1,"Congo, Republic of",MT,3.0,1.0,25.4
1,"Congo, Republic of",N,1481.0,1200.0,25.4
1,Czech Republic,N,1505.0,1480.0,0.46
1,DENMARK,N,288.0,127.0,3.39
1,Democratic Rep. of the Congo,MT,101.0,0.0,24.74
1,Democratic Rep. of the Congo,N,765.0,0.0,24.74
1,Dominican Republic,LT,5.0,5.0,22.84
1,Dominican Republic,MT,3.0,3.0,22.84
1,Dominican Republic,N,652.0,583.0,22.84
1,ECUADOR,CF,5.0,5.0,21.36
1,ECUADOR,MT,6096.0,6096.0,21.36
1,ECUADOR,N,262.0,260.0,21.36
1,EGYPT,LT,5.0,0.0,13.03
1,EGYPT,MT,140443.7216796875,79315.48,13.03
1,EGYPT,N,15389.0,4566.0,13.03
1,EL SALVADOR,MT,9144.0,9144.0,25.95
1,EL SALVADOR,N,326.0,326.0,25.95
1,ETHIOPIA,MT,124.8984375,0.0,23.12
1,ETHIOPIA,N,434.0,2.0,23.12
1,FINLAND,N,41.0,21.0,-7.05
1,FRANCE,MT,48839.19140625,30.0,7.46
1,FRANCE,N,3613.0,1011.0,7.46
1,French Polynesia,N,246.0,0.0,25.97
1,GEORGIA,LT,5.0,0.0,-1.63
1,GEORGIA,MT,12193.0,0.0,-1.63
1,GEORGIA,N,4820.0,2568.0,-1.63
1,GIBUTI,N,47.0,39.0,23.38
1,GUADELOUPE,N,733.0,47.0,
1,GUATEMALA,LT,5.0,5.0,21.09
1,GUATEMALA,MT,7.0,7.0,21.09
1,GUATEMALA,N,631.0,631.0,21.09
1,GUYANA,MT,37.0,0.0,24.58
1,GUYANA,N,384.0,67.0,24.58
1,Germany,MT,42866.12109375,42824.920000000006,2.53
1,Germany,N,9897.0,7765.0,2.53
1,Ghana,MT,4.0,0.0,28.08
1,Ghana,N,1142.0,18.0,28.08
1,Greece,MT,18320.1953125,18305.0,6.66
1,Greece,N,5941.0,2078.0,6.66
1,HAITI,MT,21359.0,15.0,23.66
1,HAITI,N,308.0,220.0,23.66
1,HONDURAS,LT,15.0,15.0,21.9
1,HONDURAS,MT,5.0,5.0,21.9
1,HONDURAS,N,29.0,28.0,21.9
1,HUNGARY,MT,2.0,2.0,1.6
1,HUNGARY,N,236.0,155.0,1.6
1,Hong Kong,N,109.0,109.0,16.56
1,ITALY,LT,15.0,15.0,5.0
1,ITALY,MT,27111.41015625,6138.74,5.0
1,ITALY,N,12465.0,5095.0,5.0
1,India,MT,95.828125,38.28,16.87
1,India,N,5293.0,1538.0,16.87
1,Indonesia,MT,6855.123046875,65.27,25.42
1,Indonesia,N,1053.0,797.0,25.42
1,Iraq,MT,43011.173828125,39.480000000000004,10.34
1,Iraq,N,15825.0,5411.0,10.34
1,Ireland,N,185.0,185.0,5.91
1,Islamic Republic of Iran,LT,10.0,0.0,5.98
1,Islamic Republic of Iran,MT,23642.041015625,0.0,5.98
1,Islamic Republic of Iran,N,10121.0,1902.0,5.98
1,Israel,MT,8.5,2.0,12.43
1,Israel,N,1507.0,597.0,12.43
1,Ivory Coast,MT,19.0,0.0,26.75
1,Ivory Coast,N,4640.0,1718.0,26.75
1,JAMAICA,MT,2.5,0.0,24.8
1,JAMAICA,N,2284.0,2154.0,24.8
1,JAPAN,LT,10.0,5.0,0.93
1,JAPAN,MT,76.484375,2.0,0.93
1,JAPAN,N,4713.0,1616.0,0.93
1,Jordan,MT,80082.484375,6096.0,9.23
1,Jordan,N,3570.0,213.0,9.23
1,KENYA,MT,33536.0,0.0,26.14
1,KENYA,N,2460.0,770.0,26.14
1,KOSOVO,N,79.0,75.0,0.77
1,KYRGYZSTAN,MT,12192.0,0.0,-12.73
1,KYRGYZSTAN,N,324.0,146.0,-12.73
1,Kazakhstan,MT,42052.0,42047.0,-10.32
1,Kazakhstan,N,120.0,117.0,-10.32
1,Kuwait,MT,33803.5615234375,21433.96,13.56
1,Kuwait,N,4512.0,1368.0,13.56
1,Latvia,N,15.0,0.0,-1.51
1,Lebanon,MT,45772.234375,9149.0,7.31
1,Lebanon,N,2758.0,138.0,7.31
1,Liberia,N,3.0,2.0,26.09
1,Libya,MT,27486.69921875,21355.0,11.91
1,Libya,N,14693.0,2999.0,11.91
1,Lithuania,MT,34.796875,13.4,-1.11
1,Lithuania,N,4136.0,59.0,-1.11
1,MALAYSIA,MT,27.0,27.0,25.24
1,MALAYSIA,N,1331.0,1306.0,25.24
1,MALDIVES,MT,2.0,2.0,
1,MALDIVES,N,397.0,397.0,
1,MALI,N,1.0,0.0,21.43
1,MALTA,MT,31.21875,31.22,
1,MALTA,N,4493.0,4418.0,
1,MARTINIQUE,MT,3.0,0.0,
1,MAURITIUS,N,108.0,25.0,25.89
1,MEXICO,LT,65.0,65.0,15.52
1,MEXICO,MT,121719.267578125,121694.26,15.52
1,MEXICO,N,21224.0,21222.0,15.52
1,MOROCCO,LT,20.0,20.0,10.33
1,MOROCCO,MQ,8.0,0.0,10.33
1,MOROCCO,MT,84515.94921875,42758.78,10.33
1,MOROCCO,N,17026.0,5069.0,10.33
1,Macedonia,N,99.0,40.0,1.16
1,Madagascar,N,60.0,22.0,24.66
1,Malawi,LT,40.0,40.0,23.21
1,Malawi,MT,36.484375,30.48,23.21
1,Malawi,N,911.0,911.0,23.21
1,Mayotte,N,28.0,0.0,
1,"Moldova, Rep. of",MT,45.7265625,45.72,-0.1
1,"Moldova, Rep. of",N,559.0,559.0,-0.1
1,Montenegro,N,16.0,7.0,0.81
1,Mozambique,N,65.0,2.0,25.83
1,Myanmar,N,11.0,11.0,19.01
1,NICARAGUA,MT,17815.0,9167.0,24.41
1,NICARAGUA,N,2326.0,1944.0,24.41
1,NIGER,N,218.0,43.0,18.59
1,Namibia,LT,10.0,10.0,
1,Namibia,MT,21352.640625,0.0,
1,Namibia,N,1018.0,467.0,
1,Netherlands,LT,10.0,0.0,4.85
1,Netherlands,MT,21346.5,21338.5,4.85
1,Netherlands,N,547.0,299.0,4.85
1,New Zealand,N,304.0,138.0,16.37
1,Nigeria,MT,21370.30078125,5.3,25.24
1,Nigeria,N,452.0,62.0,25.24
1,Norway,MT,37.984375,36.980000000000004,-6.36
1,Norway,N,3748.0,854.0,-6.36
1,Oman,MQ,1.0,0.0,20.08
1,Oman,MT,55.2734375,1.0,20.08
1,Oman,N,4272.0,331.0,20.08
1,PAKISTAN,MT,15262.0,9160.0,8.54
1,PAKISTAN,N,8803.0,6178.0,8.54
1,PERU,N,808.0,808.0,19.43
1,PHILIPPINES,MT,16.421875,16.42,24.98
1,PHILIPPINES,N,2770.0,2654.0,24.98
1,POLAND,MT,60975.0,39627.0,0.69
1,POLAND,N,13684.0,5098.0,0.69
1,PUERTO RICO,N,4.0,4.0,23.98
1,Palestinian Territory,N,691.0,253.0,12.43
1,Papua New Guinea,N,593.0,10.0,24.4
1,Paraguay,N,296.0,296.0,28.53
1,Portugal,MT,55100.60009765625,146.0,8.77
1,Portugal,N,2192.0,350.0,8.77
1,Qatar,MT,11.0,6.0,18.17
1,Qatar,N,3204.0,653.0,18.17
1,ROMANIA,MT,39741.08203125,39742.38,0.15
1,ROMANIA,N,5039.0,4946.0,0.15
1,RUSSIAN FEDERATION,MT,60975.0,60975.0,-21.94
1,RUSSIAN FEDERATION,N,5136.0,3712.0,-21.94
1,Reunion Island,N,190.0,114.0,
1,SAINT LUCIA,N,65.0,65.0,
1,Saudi Arabia,MT,18538.7705078125,6150.759999999999,15.79
1,Saudi Arabia,N,7061.0,1146.0,15.79
1,Senegal,N,387.0,240.0,25.87
1,Serbia,MT,110920.484375,110895.48,1.15
1,Serbia,N,2811.0,2716.0,1.15
1,Slovakia,N,24.0,24.0,-0.58
1,Slovenia,MT,10.0,10.0,1.42
1,Slovenia,N,1091.0,1091.0,1.42
1,South Africa,LT,15.0,0.0,23.66
1,South Africa,MT,12344.3671875,12222.0,23.66
1,South Africa,N,7331.0,1952.0,23.66
1,South Korea,MT,140.37109375,56.29,-0.51
1,South Korea,N,7506.0,2694.0,-0.51
1,Spain,MT,81414.0546875,37407.79,6.16
1,Spain,N,12480.0,5039.0,6.16
1,Sri Lanka,MT,21344.0,0.0,24.94
1,Sri Lanka,N,152.0,39.0,24.94
1,Sudan,LT,80.0,0.0,20.26
1,Sudan,MT,36645.0,40.0,20.26
1,Sudan,N,1866.0,333.0,20.26
1,Suriname,MT,18.0,12.0,25.08
1,Suriname,N,128.0,90.0,25.08
1,Sweden,MT,20.5,10.5,-5.01
1,Sweden,N,3526.0,1118.0,-5.01
1,Switzerland,MT,15.9609375,11.5,-2.79
1,Switzerland,N,681.0,131.0,-2.79
1,Syria,MT,2.0,0.0,8.29
1,Syria,N,174.0,2.0,8.29
1,TAIWAN R.O.C.,N,657.0,486.0,
1,TANZANIA,LT,10.0,10.0,23.26
1,TANZANIA,MT,67257.9140625,27596.43,23.26
1,TANZANIA,N,2118.0,231.0,23.26
1,THAILAND,MT,1.0,1.0,23.96
1,THAILAND,N,185.0,134.0,23.96
1,TRINIDAD AND TOBAGO,N,10.0,10.0,25.32
1,TUNISIA,LT,5.0,0.0,11.1
1,TUNISIA,MT,56103.365234375,56017.3,11.1
1,TUNISIA,N,4112.0,2113.0,11.1
1,TURKEY,MT,85070.96875,9164.0,1.33
1,TURKEY,N,12796.0,7504.0,1.33
1,TURKMENISTAN,N,10.0,0.0,2.7
1,UGANDA,MT,2.0,0.0,24.41
1,UGANDA,N,1471.0,282.0,24.41
1,UKRAINE,MT,131124.1015625,48774.0,-1.34
1,UKRAINE,N,2627.0,1057.0,-1.34
1,UNITED ARAB EMIRATES,MT,38.73828125,23.439999999999998,18.96
1,UNITED ARAB EMIRATES,N,979.0,397.0,18.96
1,UNITED KINGDOM,MT,92.5,92.5,4.67
1,UNITED KINGDOM,N,4619.0,4607.0,4.67
1,URUGUAY,N,19.0,19.0,24.45
1,USA,CF,5.0,5.0,-1.87
1,USA,LT,20.0,20.0,-1.87
1,USA,MT,128097.5,128047.0,-1.87
1,USA,N,6735.0,6101.0,-1.87
1,UZBEKISTAN,MT,1.0,1.0,-1.11
1,UZBEKISTAN,N,536.0,207.0,-1.11
1,VENEZUELA,N,3142.0,31.0,25.36
1,VIETNAM,MT,46.6826171875,46.68,19.93
1,VIETNAM,N,2398.0,2169.0,19.93
1,YEMEN,MT,276.837890625,0.0,19.42
1,YEMEN,N,9247.0,4347.0,19.42
1,ZAMBIA,LT,50.0,30.0,22.28
1,ZAMBIA,MT,25.0,15.0,22.28
1,ZAMBIA,N,2152.0,1576.0,22.28
1,ZIMBABWE,N,1007.0,28.0,23.81
2,AFGHANISTAN,MT,12192.0,6096.0,3.1
2,AFGHANISTAN,N,1364.0,631.0,3.1
2,ALBANIA,N,53.0,53.0,5.43
2,ALGERIA,MT,98921.349609375,47936.3,15.43
2,ALGERIA,N,23076.0,4765.0,15.43
2,ANTIGUA AND BARBUDA,N,82.0,82.0,24.81
2,AUSTRALIA,MT,58184.6953125,142.4,27.6
2,AUSTRALIA,N,3134.0,1214.0,27.6
2,AUSTRIA,N,556.0,448.0,-0.27
2,Angola (including Cabinda),MT,42.859375,41.86,23.1
2,Angola (including Cabinda),N,1864.0,761.0,23.1
2,Argentina,MT,48862.9609375,48783.240000000005,20.76
2,Argentina,N,3669.0,2832.0,20.76
2,Armenia,MT,2.0,0.0,-2.79
2,Armenia,N,56.0,13.0,-2.79
2,Azerbaijan,LT,100.0,0.0,3.23
2,Azerbaijan,MT,24385.0,24384.0,3.23
2,Azerbaijan,N,1736.0,887.0,3.23
2,BAHRAIN,MT,6.0,0.0,18.37
2,BAHRAIN,N,161.0,79.0,18.37
2,BANGLADESH,MT,42.0,35.0,21.04
2,BANGLADESH,N,1589.0,921.0,21.04
2,Belarus,N,560.0,483.0,-1.9
2,Belgium,N,3101.0,1410.0,4.76
2,Benin,N,421.0,293.0,29.26
2,Bolivia,N,221.0,221.0,21.64
2,Bosnia and Herzegovina,MT,10.0,10.0,3.15
2,Bosnia and Herzegovina,N,213.0,213.0,3.15
2,Brazil,LT,10.0,10.0,25.34
2,Brazil,MT,36.484375,36.480000000000004,25.34
2,Brazil,N,2631.0,2536.0,25.34
2,Bulgaria,N,217.0,215.0,3.64
2,CANADA,MT,91510.5,6132.5,-21.17
2,CANADA,N,3189.0,1671.0,-21.17
2,CHINA,MT,61119.580078125,61119.58,-3.57
2,CHINA,N,3079.0,2980.0,-3.57
2,COLOMBIA,MT,3153.544921875,68.63,25.11
2,COLOMBIA,N,7430.0,3926.0,25.11
2,COSTA RICA,N,63.0,63.0,22.72
2,CROATIA,MT,10.28125,4.28,4.87
2,CROATIA,N,1821.0,1712.0,4.87
2,CYPRUS,MT,3069.0,20.0,12.77
2,CYPRUS,N,193.0,76.0,12.77
2,Cambodia,N,8.0,8.0,27.49
2,Cameroon,N,47.0,24.0,26.27
2,Canary Islands,MQ,0.0999755859375,0.0,
2,Canary Islands,MT,118878.8984375,79262.0,
2,Canary Islands,N,3611.0,1302.0,
2,Cape Verde,MT,55.0,55.0,20.61
2,Cape Verde,N,6579.0,643.0,20.61
2,Chile,MT,198123.40625,198144.9,13.66
2,Chile,N,4895.0,4802.0,13.66
2,"Congo, Republic of",MT,10656.0,0.0,26.13
2,"Congo, Republic of",N,1802.0,255.0,26.13
2,Czech Republic,N,1211.0,650.0,1.1
2,DENMARK,N,240.0,234.0,2.96
2,Democratic Rep. of the Congo,N,1548.0,789.0,25.53
2,Dominican Republic,MT,30484.0,30480.0,22.94
2,Dominican Republic,N,1476.0,534.0,22.94
2,ECUADOR,CF,2.0,2.0,21.68
2,ECUADOR,MT,45742.484375,30.48,21.68
2,ECUADOR,N,2089.0,1934.0,21.68
2,EGYPT,LT,10.0,5.0,14.97
2,EGYPT,MT,39884.0859375,18481.38,14.97
2,EGYPT,N,9850.0,2605.0,14.97
2,EL SALVADOR,MT,3063.2421875,3063.24,26.85
2,EL SALVADOR,N,475.0,474.0,26.85
2,EQUATORIAL GUINEA,N,1.0,0.0,25.2
2,ESTONIA,N,6.0,2.0,-2.49
2,ETHIOPIA,MT,20.0,20.0,24.46
2,ETHIOPIA,N,109.0,34.0,24.46
2,FINLAND,N,67.0,30.0,-7.48
2,FRANCE,MT,12296.8984375,6145.4,8.53
2,FRANCE,N,4208.0,1648.0,8.53
2,French Guiana,N,32.0,0.0,
2,French Polynesia,N,18.0,4.0,26.11
2,GEORGIA,LT,5.0,5.0,-0.15
2,GEORGIA,MT,18297.0,18297.0,-0.15
2,GEORGIA,N,1029.0,1024.0,-0.15
2,GIBUTI,MT,7.0,0.0,24.52
2,GIBUTI,N,241.0,0.0,24.52
2,GUADELOUPE,N,640.0,620.0,
2,GUATEMALA,LT,10.0,10.0,22.29
2,GUATEMALA,MT,100.0,100.0,22.29
2,GUATEMALA,N,639.0,639.0,22.29
2,GUYANA,MT,12.0,12.0,24.6
2,GUYANA,N,18.0,18.0,24.6
2,Germany,MT,42765.92578125,42732.479999999996,2.89
2,Germany,N,9602.0,5234.0,2.89
2,Ghana,MT,14.0,14.0,29.75
2,Ghana,N,911.0,388.0,29.75
2,Greece,LT,5.0,0.0,7.81
2,Greece,MT,16.3203125,12.32,7.81
2,Greece,N,2720.0,1842.0,7.81
2,HAITI,MT,21381.6875,21355.84,23.97
2,HAITI,N,558.0,226.0,23.97
2,HONDURAS,LT,5.0,5.0,22.88
2,HONDURAS,MT,48769.0,48769.0,22.88
2,HONDURAS,N,425.0,423.0,22.88
2,HUNGARY,N,216.0,41.0,3.51
2,Hong Kong,N,229.0,229.0,17.66
2,ITALY,LT,30.0,10.0,6.3
2,ITALY,MT,103785.689453125,30550.42,6.3
2,ITALY,N,16063.0,7495.0,6.3
2,India,MT,3122.5078125,3095.5099999999998,20.04
2,India,N,4572.0,2027.0,20.04
2,Indonesia,MT,18485.541015625,18468.839999999997,25.48
2,Indonesia,N,1206.0,1091.0,25.48
2,Iraq,MT,88523.16796875,58014.96,12.84
2,Iraq,N,14120.0,4472.0,12.84
2,Ireland,MT,3.0,3.0,6.42
2,Ireland,N,173.0,173.0,6.42
2,Islamic Republic of Iran,MT,42779.263671875,66.26,9.42
2,Islamic Republic of Iran,N,14787.0,3586.0,9.42
2,Israel,LT,20.0,0.0,13.53
2,Israel,N,919.0,565.0,13.53
2,Ivory Coast,MT,271.0,0.0,28.39
2,Ivory Coast,N,4743.0,210.0,28.39
2,JAMAICA,LT,5.0,5.0,24.92
2,JAMAICA,MT,23.0,23.0,24.92
2,JAMAICA,N,1526.0,1464.0,24.92
2,JAPAN,LT,5.0,5.0,1.79
2,JAPAN,MT,2.0,2.0,1.79
2,JAPAN,N,2077.0,378.0,1.79
2,Jordan,MT,122811.96875,18318.48,11.26
2,Jordan,N,4244.0,2309.0,11.26
2,KENYA,N,3025.0,1255.0,26.99
2,KOSOVO,N,511.0,506.0,2.97
2,KYRGYZSTAN,MT,27426.0,2.0,-8.9
2,KYRGYZSTAN,N,485.0,485.0,-8.9
2,Kazakhstan,MT,12193.0,12193.0,-7.42
2,Kazakhstan,N,294.0,149.0,-7.42
2,Kuwait,MT,57913.0,33528.0,16.2
2,Kuwait,N,2974.0,2041.0,16.2
2,"Lao, People's Dem. Rep.",N,35.0,35.0,21.07
2,Latvia,N,67.0,22.0,-1.93
2,Lebanon,MT,14.0,7.0,8.11
2,Lebanon,N,419.0,251.0,8.11
2,Libya,MT,91602.0,70128.0,13.91
2,Libya,N,5842.0,4755.0,13.91
2,Lithuania,MT,7.400390625,7.4,-1.23
2,Lithuania,N,3133.0,2386.0,-1.23
2,MALAYSIA,MT,12241.169921875,12241.17,25.52
2,MALAYSIA,N,1682.0,1682.0,25.52
2,MALDIVES,MT,33.7998046875,33.8,
2,MALDIVES,N,733.0,733.0,
2,MALI,N,1.0,1.0,24.33
2,MALTA,LT,5.0,0.0,
2,MALTA,MT,9.21875,6.22,
2,MALTA,N,4857.0,2210.0,
2,MAURITIUS,MT,3.0,0.0,26.03
2,MAURITIUS,N,405.0,0.0,26.03
2,MEXICO,CF,6.0,6.0,17.12
2,MEXICO,LT,50.0,50.0,17.12
2,MEXICO,MT,51937.2421875,51929.24,17.12
2,MEXICO,N,17247.0,17176.0,17.12
2,MOROCCO,CF,20.0,0.0,12.56
2,MOROCCO,MT,33917.953125,9251.4,12.56
2,MOROCCO,N,22031.0,7291.0,12.56
2,Macedonia,N,25.0,0.0,3.25
2,Madagascar,LT,10.0,10.0,24.83
2,Madagascar,MT,9.140625,9.14,24.83
2,Madagascar,N,435.0,304.0,24.83
2,Malawi,MT,6.0,6.0,23.46
2,Malawi,N,338.0,0.0,23.46
2,"Moldova, Rep. of",MT,6096.0,6096.0,1.55
2,"Moldova, Rep. of",N,24.0,24.0,1.55
2,Mozambique,MT,105.0,0.0,25.87
2,Mozambique,N,535.0,57.0,25.87
2,Myanmar,N,40.0,25.0,20.88
2,NICARAGUA,MT,62.96875,62.96,24.93
2,NICARAGUA,N,227.0,220.0,24.93
2,NIGER,N,332.0,0.0,21.17
2,Namibia,MT,6105.0,0.0,
2,Namibia,N,1210.0,39.0,
2,Netherlands,LT,5.0,5.0,4.92
2,Netherlands,N,376.0,265.0,4.92
2,New Zealand,MT,17.5,10.1,15.75
2,New Zealand,N,227.0,81.0,15.75
2,Nigeria,MT,7377.75,9.0,27.31
2,Nigeria,N,490.0,56.0,27.31
2,Norway,LT,5.0,5.0,-6.39
2,Norway,MT,55.48828125,12.6,-6.39
2,Norway,N,7419.0,5562.0,-6.39
2,Oman,MT,14971.0,5.0,22.12
2,Oman,N,3146.0,608.0,22.12
2,PAKISTAN,MT,153.7421875,113.0,13.1
2,PAKISTAN,N,4548.0,1428.0,13.1
2,PERU,MT,2.5,0.0,19.54
2,PERU,N,1044.0,1014.0,19.54
2,PHILIPPINES,MT,60.681640625,55.69,25.13
2,PHILIPPINES,N,1569.0,1290.0,25.13
2,POLAND,MT,128197.53515625,18393.079999999998,1.03
2,POLAND,N,10538.0,4952.0,1.03
2,Palestinian Territory,MT,6141.0,6141.0,13.4
2,Palestinian Territory,N,919.0,711.0,13.4
2,Papua New Guinea,MT,40.0,40.0,24.3
2,Papua New Guinea,N,210.0,94.0,24.3
2,Paraguay,MT,8655.0,8656.0,27.39
2,Paraguay,N,131.0,129.0,27.39
2,Portugal,MT,132.46875,81.98,10.58
2,Portugal,N,2734.0,1447.0,10.58
2,Qatar,LT,40.0,0.0,19.57
2,Qatar,MT,54915.5,2.0,19.57
2,Qatar,N,6931.0,2833.0,19.57
2,ROMANIA,MT,4437.11328125,4437.11,1.76
2,ROMANIA,N,2714.0,2707.0,1.76
2,RUSSIAN FEDERATION,MT,24392.0,24389.0,-18.94
2,RUSSIAN FEDERATION,N,3662.0,2258.0,-18.94
2,Reunion Island,N,149.0,93.0,
2,SAINT LUCIA,N,26.0,21.0,
2,Saudi Arabia,LT,5.0,0.0,18.38
2,Saudi Arabia,MT,141.1533203125,91.0,18.38
2,Saudi Arabia,N,12210.0,3097.0,18.38
2,Senegal,MT,6.0,0.0,27.83
2,Senegal,N,181.0,35.0,27.83
2,Serbia,LT,20.0,20.0,3.4
2,Serbia,MT,73214.484375,73183.23999999999,3.4
2,Serbia,N,1912.0,1581.0,3.4
2,Slovakia,N,356.0,250.0,0.78
2,Slovenia,MT,10.0,10.0,2.99
2,Slovenia,N,173.0,173.0,2.99
2,South Africa,LT,75.0,15.0,23.01
2,South Africa,MT,99323.8671875,24424.48,23.01
2,South Africa,N,9948.0,2348.0,23.01
2,South Korea,LT,10.0,0.0,1.66
2,South Korea,MT,41.0,40.0,1.66
2,South Korea,N,1292.0,458.0,1.66
2,Spain,MT,12801.61328125,168.96,8.22
2,Spain,N,14588.0,8946.0,8.22
2,Sri Lanka,N,85.0,28.0,25.63
2,Sudan,LT,50.0,0.0,22.39
2,Sudan,MT,119018.671875,11.0,22.39
2,Sudan,N,8883.0,371.0,22.39
2,Suriname,MT,6.0,6.0,25.03
2,Suriname,N,60.0,27.0,25.03
2,Sweden,LT,5.0,5.0,-4.85
2,Sweden,MT,3055.0,3055.0,-4.85
2,Sweden,N,3759.0,2070.0,-4.85
2,Switzerland,LT,5.0,0.0,-1.04
2,Switzerland,MT,3160.181640625,3067.4,-1.04
2,Switzerland,N,2001.0,1260.0,-1.04
2,Syria,MT,100.0,0.0,10.05
2,Syria,N,222.0,181.0,10.05
2,TAIWAN R.O.C.,MT,5435.068359375,5434.07,
2,TAIWAN R.O.C.,N,429.0,417.0,
2,TANZANIA,LT,30.0,20.0,23.69
2,TANZANIA,MT,10.0,0.0,23.69
2,TANZANIA,N,2519.0,815.0,23.69
2,THAILAND,MT,4.669921875,4.67,25.45
2,THAILAND,N,1387.0,1383.0,25.45
2,TRINIDAD AND TOBAGO,MT,100.0,100.0,25.32
2,TRINIDAD AND TOBAGO,N,8.0,8.0,25.32
2,TUNISIA,MT,9313.595703125,57.82,12.65
2,TUNISIA,N,2658.0,830.0,12.65
2,TURKEY,CF,2.0,2.0,2.83
2,TURKEY,MT,6497.001953125,6158.9,2.83
2,TURKEY,N,9621.0,3939.0,2.83
2,TURKMENISTAN,MT,1.0,0.0,6.71
2,TURKMENISTAN,N,29.0,0.0,6.71
2,Tajikistan,MT,1.0,1.0,-9.01
2,Tajikistan,N,135.0,109.0,-9.01
2,UGANDA,N,1111.0,167.0,25.25
2,UKRAINE,MT,36604.80078125,36583.8,-0.41
2,UKRAINE,N,6484.0,2979.0,-0.41
2,UNITED ARAB EMIRATES,MT,42695.599609375,0.0,20.76
2,UNITED ARAB EMIRATES,N,873.0,108.0,20.76
2,UNITED KINGDOM,LT,5.0,5.0,5.28
2,UNITED KINGDOM,MT,18.8984375,18.9,5.28
2,UNITED KINGDOM,N,2225.0,2123.0,5.28
2,URUGUAY,N,356.0,356.0,23.06
2,USA,CF,3.0,3.0,-1.35
2,USA,LT,20.0,15.0,-1.35
2,USA,MT,61403.2421875,55291.24,-1.35
2,USA,N,5784.0,5377.0,-1.35
2,UZBEKISTAN,N,1141.0,1127.0,2.56
2,VENEZUELA,MT,45.0,0.0,25.99
2,VENEZUELA,N,1287.0,799.0,25.99
2,VIETNAM,LT,25.0,25.0,21.06
2,VIETNAM,MT,27534.134765625,21358.16,21.06
2,VIETNAM,N,8990.0,6701.0,21.06
2,YEMEN,MT,12.69921875,7.0,21.43
2,YEMEN,N,9604.0,3043.0,21.43
2,ZAMBIA,LT,20.0,20.0,22.6
2,ZAMBIA,MT,12240.0,8.0,22.6
2,ZAMBIA,N,4197.0,884.0,22.6
2,ZIMBABWE,N,548.0,30.0,23.47
3,AFGHANISTAN,N,492.0,492.0,8.97
3,ALBANIA,N,379.0,379.0,7.75
3,ALGERIA,MT,4679.84765625,413.0,19.82
3,ALGERIA,N,13735.0,4385.0,19.82
3,ANTIGUA AND BARBUDA,N,660.0,660.0,24.95
3,AUSTRALIA,MT,57969.5,57945.9,26.32
3,AUSTRALIA,N,3145.0,1625.0,26.32
3,AUSTRIA,MT,6.0,0.0,2.49
3,AUSTRIA,N,1889.0,1541.0,2.49
3,Angola (including Cabinda),MT,29.203125,12.0,22.91
3,Angola (including Cabinda),N,1194.0,216.0,22.91
